date,id,content,username,like count,retweet count
2023-05-18 05:44:05+00:00,1659072342889299969,"75 years under the #Israeli occupation.
#Palestine #Gaza #المسجد_الأقصى #القدس https://t.co/i6K2DUPg7z",EngSalman84,0,0
2023-05-18 05:37:02+00:00,1659070571718508544,"Gaza priest highlights civilian deaths in Israeli bombings
#Israel #Palestine #Gaza https://t.co/FC6GfT556T via @icn_uk",BernaMeaden,0,2
2023-05-18 05:32:58+00:00,1659069546223878147,"@palestinianfolk It's not just a #Nakba, it's actually the #EthnicCleansing of #Palestine.",umyaznemo,0,0
2023-05-18 05:24:13+00:00,1659067343727648768,ZioNazi #Israel aircraft (backed by US empire weaponry) targeted disabled family's apartment block in #Gaza Ghetto..#Palestine is totally defenceless yet the Western media tries to portray it all as a conflict between equals.. #CapeTown #SouthAfrica https://t.co/5BiIjGh4tg,theforeverman,0,0
2023-05-18 05:23:17+00:00,1659067110910459904,"#AlMayadeen's correspondent in #occupied #AlQuds: #Occupation #police forcing #reporters and #press not to advance toward #AlAqsa's Bab Al-Silsila (Chain Gate).

#Palestine",ReddySalina,0,0
2023-05-18 05:23:17+00:00,1659067108893020161,"Groups of #settlers continue to storm the #AlAqsa #Mosque, attempting #provocations in its courtyards.  #Palestine",ReddySalina,0,0
2023-05-18 05:23:03+00:00,1659067051091062785,"Israeli media: Israeli police deploy more than 3,000 police in #AlQuds in preparation for the #FlagMarch.

#Palestine",MayadeenEnglish,1,0
2023-05-18 05:18:34+00:00,1659065922907242496,"#AlMayadeen's correspondent in occupied #AlQuds: Occupation police forcing reporters and press not to advance toward #AlAqsa's Bab Al-Silsila (Chain Gate).

#Palestine",MayadeenEnglish,2,0
2023-05-18 05:18:13+00:00,1659065835908997120,"De Haas’s 1934 history of #Palestine references as follows:
“Today’s Palestinians are immigrants from many nations, Balkans, Greeks, Syrians, Latins, Egyptians, Turks, Armenians, Persians, Kurds, Afghans, Circassians, Bosnians, Algerians, etc etc”.",baum_p,3,0
2023-05-18 05:13:15+00:00,1659064584941060097,"Groups of settlers continue to storm the #AlAqsa Mosque, attempting provocations in its courtyards.

#Palestine",MayadeenEnglish,0,2
2023-05-18 05:10:58+00:00,1659064009298153472,"""This is the flag of half of the people who live under Israeli control. This is the flag of the oppressed people living under the rule of Jewish supremacy. The attempt to outlaw it is part of this ongoing oppression, and we will not agree to it."" – @Ha_Matar

#PALESTINE https://t.co/aIg6cCMhzB",PalestineProjct,2,2
2023-05-18 05:09:50+00:00,1659063726581125123,@SaveSJarrah @ChristineJameis #Despicable #alien #terrorist #occupiers of #Palestine ALL of #israelisPalestine,davidlane1955,0,0
2023-05-18 05:01:58+00:00,1659061746257084416,"Devastated to hear that 153 Palestinians, including 26 children, have lost their lives in the West Bank and Gaza Strip since 2023 began. Every life lost is a tragedy. 💔🇵🇸😢#Palestine #Israel #FreePalestine https://t.co/cdTd33P9Tk",ElejlahBaraa,6,3
2023-05-18 04:55:17+00:00,1659060061027594240,"#Palestine was among the original 50 States Parties to join the #TPNW | Photo: FM Dr. Riad Malki, signed the #TPNW at a high-level ceremony in New York on 20 September 2017 https://t.co/bzedbbKOBG",SMakhalfah,2,0
2023-05-18 04:36:18+00:00,1659055283686068225,"Now I don’t care if people get mad at me for saying this or talking about this topic. But two days ago marked the 75th “anniversary” of النكبة (An Nakba) Now what is the Nabka you may ask?

Continued in comments

#VTuberUprising #Vtuber #ENVtuber #Palestine",SkullfaceGaro,0,0
2023-05-18 04:25:00+00:00,1659052440618975234,"How to donate bitcoin to Fatah

https://t.co/D1xOLAOsNP

#Palestine #GAZA #donations #crypto #FreeAlAqsa",AmirafreeGAZA,0,0
2023-05-18 04:24:43+00:00,1659052371216068612,"@LarryWode @mizanrsharif @historyinmemes In reality, yes, but you cannot expect people who believe in the ""#Palestine"" lie to live in reality.

Like the Wakanda Forever crowd.
#Asinine",Nixon_Now72,4,0
2023-05-18 04:21:17+00:00,1659051505553637377,"UAE Criticized For Hosting Israel 'Independence Day' Performance.

#Palestine #UAE #Israel #Nakba75 https://t.co/AXQPBJEis1",MuslimNetworkTV,13,5
2023-05-18 04:16:23+00:00,1659050274823237632,"🔥🇵🇸There is no money in the Gaza Strip and no one is interested.😡
#Gaza 
#GazaStrip 
#Palestine 
#Zionism https://t.co/7ZzYMhG5LB",0_fighter_taka,1,1
2023-05-18 04:12:16+00:00,1659049239408771072,Don’t be an #ApartheidApologist 🇮🇱💀 for #IllegalSettlements ⚖️ in #Palestine🇵🇸 https://t.co/reTemtr5P7,MY_MUSLIM,24,14
2023-05-18 04:11:11+00:00,1659048964144939008,@TFilastin @BillClinton Whether you like it or not Mr. President @BillClinton Palestine will defeat and you will recover these racist colonist Zionists in your country and in Europe. #IsraeliCrimes #IsraelApartheid #Israel #Palestine #FreePalestine,SamTiot,0,0
2023-05-18 04:07:39+00:00,1659048073773957120,👏🏻Thankfully #ZohranMamdani is not a #ZioNazi #ApartheidApologist 🇮🇱👹💀 like those below who are “shocked” that he condemns #NY taxpayers funding #IllegalSettlements in #Palestine🇵🇸 ‼️,MY_MUSLIM,0,1
2023-05-18 03:54:35+00:00,1659044786274197506,"@Cobratate 1) Done
2) Done
3) I wish if they can come back from death to say more than i love them.
4) Would Donate half the money to the families in Ghaza stripe #Palestine and pay my debts with the rest ✌️",dom_ghetto,0,0
2023-05-18 03:45:42+00:00,1659042552861868033,Mahmoud Abbas has ruled #Palestine for 18 years and 294 days.,EndlessLeaders,0,0
2023-05-18 03:27:38+00:00,1659038004814413824,"@JoeBiden @JohnKerry @ABlinken @SenSanders @ewarren @ChrisMurphyCT @BarackObama 
US *all for israel* foreign policy has allowed
awful governments to flourish &amp; oppress their citizens
#NeverForget 
#Palestine #Egypt",Antara718,0,0
2023-05-18 03:24:00+00:00,1659037090733264896,"#Palestine condemns Israel’s plan to hold ‘#flagmarch’ in #Jerusalem @NewsroomOdisha 
https://t.co/5lixUvkjIp",NewsroomOdisha,3,0
2023-05-18 03:21:48+00:00,1659036538486013955,"""Our #Palestinian #people and their #leadership are capable of protecting #Jerusalem and its Islamic and #Christian holy sites and that Jerusalem will remain with its holy places the eternal #capital of the State of #Palestine,"" Abu Rudeineh said.",ReddySalina,0,0
2023-05-18 03:00:41+00:00,1659031221387796483,"Denying the #Holocaust  happened is as bad as denying the #Nakba which is continues today Time for Honest discussion #Palestine #Israel #TelAviv #Jerusalem @AustralianLabor @SenatorWong @ABCWorldNews @abcnews @Greens @AdamBandt @Raf_Epstein @SBSNews #CNN 
https://t.co/0tLunovliQ",women4justice,0,0
2023-05-18 03:00:02+00:00,1659031058325667840,"The #Palestinian Ministry of Health said that since the beginning of the year, 153 #Palestinians have been killed by the Israeli occupation, including 26 children. This is equivalent to killing 1.125 Palestinian every single day.
#Palestine 
#Gaza https://t.co/KuULNzWpCK",MayadeenEnglish,5,8
2023-05-18 02:56:28+00:00,1659030161646571520,"According to the #report, the #proposal was made by #Central #Command (CENTCOM) chief Gen. Erik Kurilla, #Defense #Secretary Lloyd Austin, and #Chairman of the Joint Chiefs of #Staff Gen. Mark Milley during a recent #trip they made to #occupied #Palestine.",ReddySalina,0,0
2023-05-18 02:53:11+00:00,1659029334793900036,An extraordinary glimpse of Palestine's Jerusalem captured in a rare photograph. Marvel at the timeless beauty and historical significance of this iconic city. #Jerusalem #Palestine https://t.co/pwojTJzvQV,V_Palestine20,12,7
2023-05-18 02:51:31+00:00,1659028917523714048,@GFilza @wisermann @IntlCrimCourt May God help the #FreedomFighters  in #Palestine to catch 2 #IDF terrorists to set these 2 men free.,AndyRogers07,0,0
2023-05-18 02:47:07+00:00,1659027807496966144,"Part 7

#Sicilian Honey Bee (Apis mellifera siciliana)
#Syrian or #Palestine Honey Bee (Apis mellifera syriaca)
Tien Shan Honey Bee (Apis mellifera pomonella)
#Ukarinian Honey Bee (Apis mellifera sossimai)

@PicNInfo
Telegram - @PicNInfo https://t.co/Iave4kQ3bW",PicNInfo,0,0
2023-05-18 02:21:32+00:00,1659021368577654784,Google #Bard contributed this #USA #Israel #Palestine poster in a joint project for @UN @IntlCrimCourt and the knowing world https://t.co/ieZawjymnu,leeseongwee,1,0
2023-05-18 02:18:44+00:00,1659020667528814593,"Arab League prepares historic resolutions on Nakba #Palestine #Nakba75 
https://t.co/Evb5TKrxNJ https://t.co/xlUMImx3vN",IlkhaAgency,5,2
2023-05-18 02:03:33+00:00,1659016843607306242,iSRAILI forces firing rockets on Palestine civilian homes killing peoples including childrens and pak media covering usless issues of politics. #Palestine,1dyno_1,0,0
2023-05-18 01:51:08+00:00,1659013718766673921,"@Cobratate Any charity that helps people in #Palestine &amp; #Gaza

Satan's Zionist state is on a killing spree these days

I wish I could go there and fight Israeli forces.

May Allah help my brothers and sisters in Palestine/Gaza.

#FreePalestine
#FreeGaza",Talha_fremd,0,0
2023-05-18 01:50:33+00:00,1659013571815301120,Palestine condemns Israels plan to hold flag march in Jerusalem #Condemns #Flag #Israels #Jerusalem #Palestine  https://t.co/JMHlpS0hA7,telugustop,0,0
2023-05-18 01:38:48+00:00,1659010614222528512,"How perversely ironic. 

The Stone Industry Is Integral To #Palestine

The largest sector in the economy of Palestine is the stone industry. That’s because there are more than 650 stone production sites throughout the state. Palestine exports most of these stones to North America, Europe, and Jordan.",HuizengaWest,5,0
2023-05-18 01:34:45+00:00,1659009597221240834,"Does this sound civilized to you?

The Land Law is perhaps the most important part of the #Palestine ""Constitution"". According to this, the citizens can’t sell land to #Jewish citizens that come from #Israel, or they’ll be charged with the death penalty.",HuizengaWest,1,0
2023-05-18 01:31:01+00:00,1659008657621745665,"Ran into a sister from #Palestine WHILE texting a #Palestinian sis!

In no time our conversation segued to #Kashmir comparing it’s parallel struggles against 1 common enemy; settler colonial occupational forces against 1 #MuslimUmmah
Trath hindustanas
Tadmir alsahayina
❤️🖤💚🤍 https://t.co/eiF02civMv",Gattaca47,7,0
2023-05-18 01:23:58+00:00,1659006885356511233,"Few few stircked question  Founder : Black's Soul Mujahed's 
Mohammed Al-Haydeirii About #Islamophobia 
#Palestine #🇵🇸  #alaqsanotunderattack 
#Jerusalem Palestine https://t.co/R59s5GjoSc",BlacksSoulSquad,0,0
2023-05-18 01:17:41+00:00,1659005300161015809,"Hope in years to come Palestinians will live to tell the tale of survival from the atrocities they face everyday. Let’s pray for the freedom of #Palestine 

Let’s hope mankind can stop repeating history. No lessons were learned. Human rights abuses continue. War continues.",Hijabbee,2,0
2023-05-18 01:02:50+00:00,1659001566119051264,"#BREAKING #PalestinianTerrorism: third shooting attack targeting #Israeli forces in #Nablus tonight just reported      

#Israel #Palestine #لفلسطين #ישראל #פלסטין #PalestinianViolence #لبنان",LevantMemery,0,0
2023-05-18 00:46:57+00:00,1658997568922173440,"Is it only in #Palestine that people can be locked up for displaying the #Palestinian?  Under new public order laws in UK it is a possible outcome of displaying support for Palestine.
#metpolice",cogitator99,0,0
2023-05-18 00:36:59+00:00,1658995057821728768,"""Thousands of #Palestinians were killed and hundreds of thousands (according to some estimates around 750,000 to 800,000) were forcefully expelled by #Israeli forces from their lands and villages inside historic #Palestine"" #Nakba https://t.co/mfYcSr3qa4 https://t.co/1Tquhh8Ndt",TheRevolutionR1,4,2
2023-05-18 00:34:36+00:00,1658994460796272640,"May Almighty Allah forgive us for not fighting for our innocent Muslim brothers and sisters. 
#Gaza #Palestine",SaifAhmadhassan,1,0
2023-05-18 00:33:12+00:00,1658994106142531585,"#BREAKING 
#PalestinianTerrorism: a second shooting attack targeting #Israeli forces in #Nablus just reported    

#Israel #Palestine #لفلسطين #ישראל #פלסטין #PalestinianViolence",LevantMemery,0,0
2023-05-18 00:32:17+00:00,1658993876588265472,"#BREAKING
#PalestinianTerrorism: homemade explosive attack targeting #Israeli forces in #Nablus just reported  

#Israel #Palestine #لفلسطين #ישראל #פלסטין #PalestinianViolence",LevantMemery,1,0
2023-05-18 00:14:32+00:00,1658989408178118656,"Watching #Avatar the movie reminded me so much of #Palestine and the people’s connection to the land.
Some people love their land, olive trees and homes so much it hurts. The pain they have been suffering is painful to even watch.
I have a heart that bleeds for others and I can’t help but to sympathize.
#AmericanIndians #Ukraine #Colonialism #Profits",LadyVelvet_HFQ,412,68
2023-05-18 00:11:19+00:00,1658988598576676864,"I am writing to express my heartfelt appreciation for the enlightening seminar on Palestinian human rights that I attended today. The event provided valuable insights into the challenges faced by Palestinians in their pursuit of fundamental rights, #Palestine #HumanRights https://t.co/9nvtUG9OMS",luwammebrahtu09,9,1
2023-05-18 00:05:54+00:00,1658987235130191873,"#BreakingNews 
#PalestinianCrime: shooting attack targeting #Israeli forces in #Nablus just reported

#Israel #Palestine #لفلسطين #ישראל #פלסטין #PalestinianViolence",LevantMemery,0,1
2023-05-17 23:58:04+00:00,1658985264067366912,"@sammyeppel @NadiSaadeh @m7mdkurd Zionist today aka (ZioNazi): ""the inception of Palestinians in 1967...""

Founder of Zionism Theodore Herzl uses #Palestinians &amp; #Palestine in Basel Program 1897: ""Establish a home for Jews in Palestine"" https://t.co/8ofVgLaSN2",LostSoulsStar,0,1
2023-05-17 23:51:32+00:00,1658983621007486977,"#EastJerusalem: '""Returning to the Temple"" organization calls on its supporters to dance, sing and raise #Israeli flags tomorrow, Thursday, during the storming of Al-Aqsa Mosque. The call from them is to ""liberate #Jerusalem properly.""'

https://t.co/7xXxFfQY7s
#Israel #Palestine",rk70534,2,2
2023-05-17 23:48:58+00:00,1658982974115725316,NY Bill To Stop Funding Illegal Israeli Settlements; Zionism One State Goal #Live 8pm ET #NewYork #Zionism #Palestinians #Palestine #News #IsraeliApartheid #IsraeliOccupation #developments #StopFundingIsrael #USA #commentary https://t.co/nhqdNg01Ut via @YouTube https://t.co/w84L7rQbXl,dee4peace,1,1
2023-05-17 23:44:32+00:00,1658981860557434884,"🚨NOW 🇮🇱🇵🇸
A large number of armored vehicles belonging to the Israeli forces are again conducting a raid operation in the Palestinian city of Nablus.
#İsrael #gaza #غزة #israil #Palestine #فلسطين https://t.co/3dFGgDwsMd",Eren50855570,12,5
2023-05-17 23:37:34+00:00,1658980108294578176,"#Palestine: What @EU_Commission's @vonderleyen supports:

Theft of occupied Palestinian land from its owners by #Israel's Apartheid and illegal #Israeli colonialists:

https://t.co/z1nUB1WK45

#BDS #BoycottIsrael #FreePalestine #IsraelNews #Jerusalem #JerusalemNews #PalestineNews",rk70534,2,3
2023-05-17 23:23:08+00:00,1658976475696050176,@lili_shtupp @QueenRMade1 @809Matriarch #Diana had another enemy than the royals: she planned to go to #Palestine &amp; Israel's leaders panicked. Her killing by 'paparazzi' matches the Mossad M.O. of teams as in the 2010 killing of Mabhouh in Dubai by 'TennisPlayers' (!) which was fully exposed as an Israeli hit squad,AlBiRumi,0,0
2023-05-17 23:19:37+00:00,1658975591339622400,"📢 *Raise your flag*
Join the activists in the ""Raise your flag""campaign,as they raise Palestinian flags in solidarity with Jerusalem and to denounce Israel's provocative 'Flag March' in occupied Jerusalem.Let's show our support for #Palestine and advocate for justice and peace🇵🇸 https://t.co/ZRH5fgZwUi",Shymaa_ra12,9,1
2023-05-17 23:11:42+00:00,1658973598046990336,"lf you spoke about Ukraine and are silent about what's happening in Palestine, your empathy and activism is rooted in white supremacy.
#GazaUnderAttack #IsraeliCrimes #GazaStrip #Palestine",zzsquidward,2,0
